thread_id,timestamp,user_id,text,toxic,toxicity_score,language
23,11,user_814,ab nahis aha ja raha..aisi ki taisi launch ki (devil),0,0.0,other
23,12,user_814,"भाऊ मी केजरीवाल चा फॅन नाही आहे , मी सत्याचा फॅन आहे। सत्य जिकडे तिकडे मी।",0,0.0,hi
23,13,user_814,आज नक्सलियों पर #मोदी और #राजनाथ ने भारत का सबसे बड़ा बम #कड़ी_निंदा_बम गिरा दिया अब देखना कैसे नक्सली तड़प तड़प के मरेंगे।,0,0.0,hi
23,14,user_107,मोदी जी  का  काले धन पर सफाई अभियान,0,0.0,hi
23,15,user_165,Yeh to youtube main bahut pehle aya tha dusre desh ke nam se,0,0.0,other
23,16,user_165,सरकार के नोटबंदी के फैसले पर आज राज्यसभा में हुई चर्चा के दौरान विपक्ष ने प्रधानमंत्री नरेन्द्र मोदी की उच्च सदन में उपस्थिति की मांग की ताकि वह ‘‘देश को प्रभावित करने वाले इस महत्वपूर्ण मुद्दे’’ पर सभी दलों की राय सुन सकें.,0,0.0,hi
23,17,user_165,"Please make doctors, advocates and other professionals under digital payment / acceptance system.",0,0.0,en
23,18,user_165,app ko bhi mere tarap se india tv ke sabhi sadasyanko ram navmi ki subh kamnai,0,0.0,other
23,19,user_165,Maine to teeno rashtradrohi khanon ka film nahi dekhaney ki kasam khaa li hai.,0,0.0,other
24,0,user_782,मोदी को नही भूलना चाहिए ये वही महबूबा है जिसके अपहरण का नाटक करके देश के दुश्मनो को जेल से आजाद कर दिया गया था।,1,1.0,hi
24,1,user_122,"पंडितो बाबाओ से धोखा खाए जरूर आजमाए +91-9928827268 Astrology, Horoscope,pt:vinod swami ji call & Whatsapp no +91-9928827268 काले ईलम के माहिर सभी समसयाओ का समाधान गारनटी से 72 घनटो मे 101% पति पतनी मे अनबन वशीकरण love problem solutions pt:vinod swami ji",0,0.0,hi
24,2,user_445,अब तो कोई बता दे कि कटप्पा  ने क्यो मारा बाहुबली को?,0,0.0,hi
24,3,user_122,BHARAT MATA KI JAI.... COW MATA KI JAI.....GAI MATA KI JAI.. DHARTIMATA KI JAI.,0,0.0,other
24,4,user_782,Ni aik aur kam bi karty ha jb in ki tarf bucha hota ha ya rendians kahty ha ISI ki wja sy hoya ha 😂😆😁😀,1,1.0,other
24,5,user_782,Ye hai delhi meri jaan,0,0.0,other
24,6,user_782,Bhai pareshan mat ho jindangi mai utar chadhav hote rahta h.,0,0.0,en
24,7,user_84,Bc alag hi level pe chal rhe yeh bande,1,1.0,en
24,8,user_445,"आम बजट से तमाम लोगों को कई उम्मीदें थीं,  लेकिन उनमें से कितनी उम्मीदे पूरी हुई? देखें चर्चा हम लोग में... http://khabar.ndtv.com/video/show/hum-log/hum-log-who-gets-what-from-this-general-budget-358433",0,0.0,hi
24,9,user_782,बेटे अबराम के स्टारडम से खुश हैं शाहरुख खान...http://t.co/3fLGykWLjs,0,0.0,hi
24,10,user_84,Rohit aap kiyu nahijate nakshal Ariyame kaho vaha jakar hamare javanoko na mare,0,0.0,other
24,11,user_445,"पाकिस्तानी तालिबान ने हेलीकॉप्टर गिराने का वीडियो जारी किया, साथ ही दी और हमले की धमकी। पढ़ें खबर... http://goo.gl/TvkqBx",0,0.0,hi
24,12,user_122,Behenchod jhatu saala garibo ki maa chod kar raha hai haram khor,1,1.0,other
24,13,user_122,Doston kashmir Aazad hona chahiye jis par pakistaan ne kabza kiya vo bhi or jis par hamara kabza hai vo b Aakhir kab tak log marte rahege kabhi hamare jawan marte to kabhi kashmiri marte hai marte to insan hi hai #free_Kashmir,0,0.0,other
24,14,user_782,VIDEO:  मोदी के सूट के लिए 1.21 करोड़ रुपये की बोली..  देखिए किसने लगाई बोली..  #Modi,0,0.0,hi
24,15,user_122,180 cr lootegi BJP ??,1,1.0,de
24,16,user_445,Bjp हार रही है Rajasthan ma,1,1.0,hi
24,17,user_445,छोटी-मोटी बचत जमा करने के लिए अब आप नजदीक के डाक घर की सेवाएं ले सकते हैं. भारती और पेटीएम के बाद भारतीय डाक को भी भारतीय रिजर्व बैंक ने भुगतान बैंक का लाइसेंस दे दिया है.  #IndiaPost  #PaymentBank #IPPB,0,0.0,hi
24,18,user_633,jo or aa gae rhne unko le ja unke pass toh honge abhi.. thode din baad nai honge,0,0.0,de
24,19,user_84,Rndi TV Aur Uske anti India fan's walo k Liye ye Acchi news nhi Hai....,1,1.0,other
25,0,user_3,कमाइए 500 - 1000 प्रती दिन अपने ही एंड्रॉइड फोन से...! सबसे पहले google play store से Champ cash App अपने android फोन में इंस्टॉल कर लें और उसमें साइन अप करके Refer id :- 9028334 सबमिट कर दीजिए...  ♦कृपया ध्यान रखें  ♦ (साइन अप करते समय whats app नंबर का ही इस्तेमाल करें...) बाकी जानकारी आपको whats app पर समझा दी जाएगी...,0,0.0,hi
25,1,user_334,साबित हो गया कि फ़िल्म के सफल होने के लिये अश्लीलता और बड़े नाम वाले हीरो की आवश्यकता नही है।,0,0.0,hi
25,2,user_334,Bhai hain aap hath badhaiye hum gale lagne k liye tayyar hain.  Aap sath diye hum ladhne k liye tayyar hain. Fir chahe woh koi ho.,0,0.0,other
25,3,user_334,hm toh keh he rhi thi 😊😊,0,0.0,de
25,4,user_334,Nilanjona Nafisa Muslims ko Bharat ka samvidhan bhi chahiye par apne ichcha ke anusaar phir shariyat bhi chahiye. Aik desh me aik kanoon hona chahiye. isliye uniform civil code ko sarkar ko laagoo karna chahiye. Jise shariyat law chahiye to use shariyat ke according punishment bhi diya jaaye constitution ke according nahi. Ye keval congress TMC CPM CPI CPIML ki muslims tushtikaran ki rajniti ka natiza hai jisne.,0,0.0,en
25,5,user_3,लोकसभा अध्यक्ष सुमित्रा महाजन ने सदन में कांग्रेस के उपनेता अमरिंदर सिंह का इस्तीफा आज स्वीकार कर लिया.,0,0.0,hi
25,6,user_334,"₹₹ ONLINE PART TIME JOB ₹₹  100%free अगर आप घर बैठे कमाना चाहते हैl  10000-15000/ month बिना पैसा लागाये तो मेरे , whatsapp no. *9025891038* पर  *JOIN* लिख करके मैसेज करे...",0,0.0,hi
25,7,user_334,बाढ़ प्रभावित बिहार में एनडीआरएफ की टीम ने एक बार फिर बोट पर एक गर्भवती महिला की सफलतापूर्वक डिलीवरी कराई.,0,0.0,hi
25,8,user_48,Kaun hai  yeh sukan mas..?,0,0.0,other
25,9,user_334,Hellow gays! Ma na bhhht sa rap song likha hua hain.. i am from azad kashmir.. ma ksi singr ko b ni janta ka us sa rabta kar ka maloomat hasil krun ka ma apna ganu ko ksa show kar sakta hun..?? Any body can  help me..????,0,0.0,en
25,10,user_306,देश ने सच का आईना दिखाने वाला सही पत्रकार पाया है आप लिखते रहिऐ कलम की सियाही हम है!,0,0.0,hi
25,11,user_334,"Mera desh mahan hai,  Jaha mere ache Hindu Bhai bhi hai. Aur  ham sob mil jhul kr hai, ye Dekh Nahi pa rahe hai . Insha Allah in comment kr ne walo ko samaj le chahiye ke, Khada, Parmeshwar b hota hai.  Inn bhadka ne walo ko pani Naseeb nahi hoga",0,0.0,fr
25,12,user_3,rajesh ji ni rhe ab.......?,0,0.0,en
25,13,user_334,"Farak thik paduchi,,, tame Akhi band karideicha",0,0.0,other
25,14,user_48,"सभी लोग एक-दूसरे को बुरा कहते रहते है।  कोई किसी व्यक्ति को बुरा कहता है और कोई किसी अन्य व्यक्ति को बुरा कहता है। लेकिन कोई भी अपने स्वयं के दिल के अंदर  झांककर  नहीं देखता जो सबसे अधिक बुरा है। मनुष्य के दिल में इतने विकार भरे पड़े है वह उनकी तरफ ध्यान नहीं देता ,अपनी बुराई नजर  आती और दुसरो में बुराई को खोजता फिरता है।",0,0.0,hi
25,15,user_48,संसद में कामकाज बाधित होने के संदर्भ में कांग्रेस पर निशाना साधते हुए प्रधानमंत्री नरेन्द्र मोदी ने आज विपक्षी दल से नए वर्ष में यह संकल्प लेने को कहा कि वह देश के विकास की खातिर संसद में कामकाज चलने देगी। #NarendraModi,0,0.0,hi
25,16,user_48,DOST DOST BAN KE RAHO DOSTOs . YAAD RAKHO DOSTO NANGA AAYA HAI AUR NANGA HI UPAR JAIGA! JHAGRA KARKE KUCH MILNA NAHI HAI DOSTOs !  PAYAR ~ PAYAR SE RAHO YAAR! AARAM SE SLEEP YAAR!KHANA KHAO MASTI ME YAAR!,0,0.0,fr
25,17,user_334,यार तू चाहे यूएनओ जा चाहे कहीं और भी पर इस देश से चला जा,0,0.0,hi
25,18,user_48,Ra sonu nigam tera baap ni rokhata,0,0.0,it
25,19,user_48,Gai agar maata hay  Toh bhais uncle hua na   😂😂😂😂😂,0,0.0,en
26,0,user_411,आज क्या nd tv का प्रसारण बंद है ?,0,0.0,hi
26,1,user_411,सुरक्षा बलों और आतंकियों के बीच जम्‍मू-कश्‍मीर के कुलगाम जिले में जारी मुठभेड़ में चार आतंकी ढेर हो गए हैं. दो जवान भी शहीद हुए हैं और दो अन्‍य घायल हो गए हैं.,0,0.0,hi
26,2,user_704,Na Gaye mata hai na bhains koi Bhagwan..Lekin eek simple logic hai aapke swaad k Karan koi mar jaye to Bhagwan aapko Kavi maaf nai krega..Jab kisi janwaro Ko Mare rho ho tab uska chehra dekhna wo usi tarah Dara hua hota hai jaise eek Insan apni maut dekh k darta hai..Insan Ko upperwale ne kya kuch nai diya khane Ko Lekin Insan ki lalach ne USS se v jyada kaha aur khuda ki bnayi gyi cgij janwar tak Ko nai chora..Tora Rehmat rakho Dil me..Sab achha hoga,0,0.0,en
26,3,user_519,Rakesh Sharma jee ..aap sahi bolte ho muje in sab pr gussa nahi hai ..kuch log hai jo bahut sache musalman hai deshbhkt hai ...pr kuch paida ho jate hai in jaise v ..dhokebaaz gaddar hai ...na dosti niva pate hai ..deshbhkti to dur ki baat hai,0,0.0,other
26,4,user_260,Sir please Rajnath. Sing chhatishgard me hamare Javan ke uper hamlahua  Aap jalshe jald un maubadioko pardalo,0,0.0,other
26,5,user_260,Sahi hai sir colges alg hona chiye led is ka alga awor jence alg hona chiye,0,0.0,en
26,6,user_704,आवश्यकता है लडके एवं लडकियो की pantjali heath care में (राज्य एवं जिले अनुसार) हेल्पर- 8500+OT+ रहना+ खाना सुपरवाइजर- 12600+OT+रहना+ खाना (अनपढ से ग्रेजुएट तक)[उ०प्र० एवं बिहार मे and other states] सम्पर्क नं०- 7991766327 ( whatsapp),0,0.0,hi
26,7,user_260,Kejriwal 100 guna behatar chief minister kisi vi present minister sy.,0,0.0,en
26,8,user_260,Garibo ki baat karnay walo  unki madad karo ! Neta ki tarah unhay exploit na karo ! Modi non stop kaam kar rahay hain aur critics sirf gaal baja rahay hain !,0,0.0,other
26,9,user_519,Abh congress k koch.neta bolega Yea diggi ka personal bayan hi. Congress party se iss ka koi mtlb Nahi hi. Yea bolkr congress diggi ke iss batt ko unofficially support karega.,0,0.0,it
26,10,user_519,बड़े दुख की बात है कि पतंजलि आयुर्वेद की वेबसाइट हिंदी में उपलब्ध नहीं है जबकि यह वेबसाइट सभी भारतीय भाषाओं में उपलब्ध होनी चाहिए धन्यवाद,0,0.0,hi
26,11,user_704,Rozi roti to sabko lagu hai bhai..,0,0.0,other
26,12,user_704,"Desh badal raha hai , Aage nikal raha hai 🎉👍🙏",0,0.0,de
26,13,user_260,Party bahut mushkil mein hai par yeh Sangharsh AAP Ko bahut aage lekar jaayega,0,0.0,other
26,14,user_411,"Actors crowd me aatey hai , Prabhas akela aata hai aandhii ke saath :-)",0,0.0,en
26,15,user_411,"Ek  hai  chanda  neel  gagan  me,  ek  hi  RAVISH  KUMAR  J o u r n a l i s m     me  ☺👃☝",0,0.0,other
26,16,user_260,Happy birthday Sushma ji Aap jio hajaron saal Swasthya rahe💐💐,0,0.0,other
26,17,user_519,Ashwini ji. aap kewal 100th century ko dekh rahen hain. Bangladesh mein Bangladesh ke saamne bhi 100 banana asaan nahin hai.,0,0.0,other
26,18,user_704,आवश्यकता है लडके एवं लडकियो की pantjali heath care में (राज्य एवं जिले अनुसार) हेल्पर- 8500+OT+ रहना+ खाना सुपरवाइजर- 12600+OT+रहना+ खाना (अनपढ से ग्रेजुएट तक)[उ०प्र० एवं बिहार मे and other states] सम्पर्क नं०- 7991766327 ( whatsapp),0,0.0,hi
26,19,user_704,Bhaiya ek photo bhaiya ek photo. Mume lelo mera moto,0,0.0,en
27,0,user_353,Ha bhai bol de to ham teyar h mrne marne k liye.....lekin bhai sabhi sarkar aise lagi mujhe abi tak.....,1,1.0,en
27,1,user_84,Bhaktu ko phecchan ka sabse asan tarika jo fb me maa behen ki gali deraha hai wo bhakt hai,1,1.0,other
27,2,user_353,क्यों डर गये क्या बजट का समय उचित है,1,1.0,hi
27,3,user_353,ham es ki kade sabdo me ninda karte hai...rajnath sing manmohan sing hamare ninda me kuch kami thi kya,1,1.0,en
27,4,user_953,"कांग्रेस के महासचिव दिग्विजय सिंह ने व्यापमं घोटाले में इस बार शिवराज सिंह चौहान के साथ-साथ उनके परिवार को भी घसीटा। इस मामले में कांग्रेसी नेता ने और क्या-क्या कहा, जानने के लिए देखें यह वीडियो....http://goo.gl/NpfLXG",0,0.0,hi
27,5,user_84,Do din rukne ki jarurat hi nhi aaj hi mar le Pak army ki,1,1.0,other
27,6,user_718,प्रेम  का मतलब  समाजिक jiwan में yh नहीं है  की सब धर्म की प्रार्थना की जाय aadt ज़रूरत क्रं चाहिए,0,0.0,hi
27,7,user_953,Abey samjhao apne logon ko yaar Sashank Vemulapalli XD,1,1.0,other
27,8,user_140,Bhanchood  abp  walo ye  video  kisi  or country  ki h.,1,1.0,en
27,9,user_353,ye 0 seat ka ashar he :D :D,0,0.0,en
27,10,user_84,चुतिया तुम किसको बनाए गा रे कौन दूध का धुला है रे हमको भाजपा को हराना है,1,1.0,hi
27,11,user_140,BC apne time pe sabki safai ki hkti to aaj tumhari hi sarkar hkti hamare modi. ji. ko Gujarat chor ke delhi nai aana padta,1,1.0,en
27,12,user_84,👍😃😄ekdam thik kaha gurnam ... yeh log khamokha logon ko gumrah korte hai ..afvaiy failate hai ... pata nahi inko kyo maza ata hai ...,1,1.0,en
27,13,user_84,"मार्केट अपडेट : बीएसई सेंसेक्स में 500 अंक की ज़ोरदार गिरावट, डॉलर के मुकाबले रुपया भी 66.96 तक गिरा",0,0.0,hi
27,14,user_140,Mara zrur hay lekin jism k sath koi Napak harkat nai ki . India tu iLzam lga raha hy k hmary fuji ka Pakistan ne sir ALag kiya hay .....,0,0.0,en
27,15,user_84,Vedo me to.or bht kuch likha h wo bhi maanley ye suar to Achah hga  Veda me.likha h  Ikkam baraham dutiya nastey ne nastey nastey kinchan  Meaning     Bhagwan ek hi dusra nahi h  Na nahi h   nahi tanik bhar bhi nahi h  Veda me likha h   Natasya pratima asti Meaning   us bhagwan ki koi v murti nahi h  Ye mano haramiyo,1,1.0,en
27,16,user_140,"ISI me to tum khush ho hi, Lakin aisa nhi chalta rhega",0,0.0,en
27,17,user_953,Abe kabhi history dekh tu sale sharukh  khan ne kitna rupya bharat ke loye diya pata chalega,1,1.0,en
27,18,user_953,Anna chor hai Anna dhoti ke neeche khaki pehnta hai hai Anna chor,1,1.0,other
27,19,user_953,Sharm kr bhakti m chur ho kr ye b bhul gya hinduo k liye b somvar or sukravar bhut subh h ya b friday ka mtlb srf jumma hi janta h,1,1.0,en
28,0,user_876,"भारतीय पारी शुरू, 50 ओवर में बनाने हैं 304 रन  http://goo.gl/15E2qC लाइव स्कोर यहां देखें : http://goo.gl/7WG0sX #INDvsSA #1stODI",0,0.0,hi
28,1,user_876,आइये digital india से जुड़िये..... और घर बैठे लाखो कमाये....... और दूसरे को भी कमाने का मौका दीजिए... कोई इनवेस्टमेन्ट नहीं है...... आईये बेरोजगारी को भारत से उखाड़ फेकने  मे हमारी मदद कीजिये... JOIN लिखकर इस WhatsApp no.☎ 8602565336 पर send कीजिये......,0,0.0,hi
28,2,user_679,India tv walo aapka swagt h   fb par,0,0.0,other
28,3,user_876,"महाराष्ट्र के सीएम देवेंद्र फडणवीस ने मंत्रियों के विभागों का बंटवारा किया, एकनाथ खड़से को कृषि, राजस्व का जिम्मा",0,0.0,hi
28,4,user_876,खयाल अच्छा है गालिब दिल को बहलाने को।,0,0.0,hi
28,5,user_679,पाकिस्तान के लेग स्पिनर यासिर शाह ने आईसीसी की गेंदबाजों की रैंकिंग में नंबर एक स्थान हासिल कर लिया है। लॉर्ड्स टेस्ट में शानदार गेंदबाजी का इनाम यासिर को मिला है।,0,0.0,hi
28,6,user_679,देश को समर्पित नेता ऐसा होता हैं दोस्तों हमें गर्व है कि हमें आप जैसा प्रधानमंत्री मिला मोदी जी !!!!!!!,0,0.0,hi
28,7,user_876,yaha shot khelna hi ek challenge hain.,0,0.0,de
28,8,user_13,श्रीलंकाई क्रिकेट टीम पर 2009 में लाहौर में हुए हमले का मुख्य षड्यंत्रकर्ता पाकिस्तानी आतंकवादी अफगानिस्तान सीमा पर अफगान और अमेरिकी सेना के संयुक्त अभियान में मारा गया.,0,0.0,hi
28,9,user_13,"70 saal choro ko zhela hai desh, 50 din to u nikl jayenge",0,0.0,de
28,10,user_13,Retweeted NDTV Videos (@ndtvvideos):  नेशनल रिपोर्टर : कालेधन पर घिरी सरकार - http://t.co/9z4pjpGJRx,0,0.0,hi
28,11,user_13,Madam yeh koy acha kaam nhi bolte hai acha kaam unhe bola jata hai ki really Mei neta ko chalna band kar diya jaiy res baati hata ne se kuch nhi hota shrf har state mein IAS PCS education bandi ki chalni chahiy na ki gundda neta ki chale...,0,0.0,en
28,12,user_679,Sonu ji main apko samajhdaar samajhta tha.....,1,1.0,de
28,13,user_679,"इतने दिन तो ५६"" सिना वाले प्रधानमंत्री को डायलाग बाजी शुने  आबकिबार तो कुछ करके दिखाया करो ।",0,0.0,hi
28,14,user_13,O tu pakka kangesi h dub gai lutiya congresh ki,1,1.0,other
28,15,user_876,tu marnetak politics karogi kiya,0,0.0,en
28,16,user_13,Bhai yeh kya.music hai.....yeh to kisi dawai ka launch lag raha hai,0,0.0,other
28,17,user_876,Subramanyam swami k liye e bhashan naa k kisi aur k liye.samajhnay wali baat hai.,0,0.0,en
28,18,user_679,Akhir kab tak aisa chalega? Pak ko dar kyu rhe ho? Safaya kr do BC pak ka...,1,1.0,es
28,19,user_876,"Ravish, Cash jitne khatarnaak to nahi hi honge.",0,0.0,en
29,0,user_862,AGR aisa hua to chamtkar ho jaega or bjp hi bjp hogi,0,0.0,de
29,1,user_659,Are modi ji hamare yaha pehle road pratapgarh ti mandsaur,0,0.0,other
29,2,user_8,isse acha tvs sports wale kar lete h Kohli ko le k,0,0.0,other
29,3,user_910,तो फिर दूसरों को टैग कर ओर पूछ दिखा क्या?,0,0.0,hi
29,4,user_8,Sumeet Bishnoi bhai story Mey change kar na hoga.. Gang of wasseypur 3,0,0.0,en
29,5,user_927,Ayush Gogia Garima Jagan Nishit Taparia next viral video ki tayaary karo :D :P,0,0.0,other
29,6,user_862,Jai ho yogi  g,0,0.0,other
29,7,user_910,"समस्या चिंता जनक तो हो ही गया है, सोनिया  + राहुल दोनों नाकामयब होगये हैं",0,0.0,hi
29,8,user_862,Dur ke dol suhavne lgte h,0,0.0,other
29,9,user_862,आपकी मुस्कुराहट लाजवाब है डिअर,0,0.0,hi
29,10,user_910,Lagta hai Naye EVM se voting hua tha,0,0.0,en
29,11,user_927,यूपी के वीआईपी जिलों में भी बिजली कटौती शुरू http://t.co/L0i5jbfycv,0,0.0,hi
29,12,user_910,मुंबई  हार्दिक सेना 84 भाजपा 81 ढोंगरेस 30 टेडा मुंह 07,0,0.0,hi
29,13,user_910,Bhai  aaj  dil  khush  gya  Muslim  bhaion  ke  comment pad  kar. ..,0,0.0,other
29,14,user_927,"कही न जाये, समय खराब न करे,एक फ़ोन करो घर बैठे 9 घंटो में समाधान , मनचाही लव मैरिज, सौतन /दुसमन छुटकारा,कर्ज,नोकरी,संतानहीनता,बीमारी,मॉडलिंग,नोकरी,बिज़नेस ,फैक्ट्री loss whatsapp no. +91-8968848458",0,0.0,hi
29,15,user_659,Agar Congress aur samarthak dalon ke 272 saansad aayenge tab veh aap ko hi jaroor chunenge.,0,0.0,other
29,16,user_927,Long term program chal raha hai ....... Sena toda  aur care Se kaam kare,0,0.0,other
29,17,user_910,मनीष शर्मा की नज़र से : घूस लेकर सेंसर बोर्ड ने पास की पीके?  http://t.co/DWZ45zn7fG,0,0.0,hi
29,18,user_927,Jai ho Hemant Kumar baba ki.....Yuva सांसद ghaziabad hemant kumar,0,0.0,en
29,19,user_927,Kabhi nahi kiyoki enlogo our aap longo ka betaa to marta nhi hai,1,1.0,de
30,0,user_982,"सामाजिक तौर से दलितों की स्थिति ख़राब है, लेकिन दलितों से भी ज़्यादा मुस्लिमों की स्थिति खराब है।",0,0.0,hi
30,1,user_685,bhart ki prateyak nari ko apani raksha ke liye hathiyar sath me rakhna  chahiye iske liye sarkar se apil ki jani chahiye ki ek nari hathiyar sath me rakh sake,0,0.0,en
30,2,user_834,पंजाब विधानसभा चुनाव नजदीक आते जा रहे हैं और इससे तेज सर्दी के मौसम में सियासी गर्मी बढ़ती जा रही है. मंगलवार को पंजाब में कुल 573 उम्मीदवारों ने नामांकन पत्र दाखिल किए.,0,0.0,hi
30,3,user_685,"छोटा शकील बोला, 'फिट एंड फाइन है भाई, बीमारी की खबरें अफवाह'",0,0.0,hi
30,4,user_834,"भाजपा ने श्रीनगर में कहा, हम साम्प्रदायिक नहीं हैं...http://t.co/WuJopTWAh9",0,0.0,hi
30,5,user_685,School m mobile ka kya kaam ...ye to sahi h ...school m mobile hona hi nahi chaye bolte to aise h jaise hum log school gaye hi nahi h ...ye log se sikhna hoga ki school mobile le kr hi jate h hahahh,0,0.0,fr
30,6,user_834,सब बरादरी के साथ होता है,0,0.0,hi
30,7,user_834,Me desh ke lite Jan dene wale  foji  bhai yo  ko salute karta hun je  hind je  bharat,0,0.0,en
30,8,user_685,मुस्लिम महिलाओ में अधिक्तर वोट बीजेपी को मिले है।।।तलाक के मुद्दों पर....।।दलित और मुस्लिमो को भी सरकार में जगह दे भाजपा।,0,0.0,hi
30,9,user_982,News main rhane ka accha mauka hai desh aur army army aur bharat mata,0,0.0,other
30,10,user_834,5 rupees ka khane ka coupon dega babar,0,0.0,en
30,11,user_982,एक बार अपना पर्सनल लालच छोड़कर। सोचो देस के लिए क्या जरूरी ह साडी प्रोब्लेम्स का एक। ही solution होगा ओनली मोदी। जी,0,0.0,hi
30,12,user_685,bhai tum sb chodo politician sonu nigam sb politics hai hai but kashmir m jo ho rha uske bare m ap kya bologe hmare jawano pr is trh ke hmle hote hain uske bare m kya bologe o to kisi politician a person k liye nii hai pure desh k liye hain,0,0.0,en
30,13,user_982,"शुक्रवार से काउंटर पर जाकर दो हज़ार रुपये तक के ही पुराने नोट बदले जा सकेंगे, फिलहाल यह सीमा 4500 रुपये है : सरकार",0,0.0,hi
30,14,user_685,"📢📢📢📢 नौकरी नौकरी नौकरी 📢📢📢📢 एंड्राइड मोबाइल से बिना कुछ पैसा लगाए लाखो कमाइए playstore से इनस्टॉल करें ""CHAMPCASH"" बिज़नस app और 3369164 ये sponsor id डालिये उसके बाद हम आपसे आपके रजिस्टर्ड मोबाइल पर whatsapp से संपर्क करेंगे",0,0.0,hi
30,15,user_834,Attanvaak ka koi dharm nahi rahta,0,0.0,fr
30,16,user_834,सुब्रत राय सहारा की जमानत अर्जी सुप्रीम कोर्ट में खारिज #SubrataRoy #Sahara,0,0.0,hi
30,17,user_685,Pareshan black money waley hain naam garibo ka lia ja raha hai !,0,0.0,en
30,18,user_982,Shiv k wajah se he to ho ..jis din bigar gaya us din mitti me v jagah na milegi,0,0.0,en
30,19,user_982,Bhaijan jaise hr cheej achhi dekhte dekhte ati ho jati h to ati hr cheej ki buri hoti h to dekh lete h pr ha ye achha lga ki aapne reply ak achhe insan ki trha diya .Mai sirf ye hi khna chauga ki achha bnne ke liye dusro ko bi achha samajhna padta h.,0,0.0,en
31,0,user_148,"Tu nahi degi , Per Hum denge aur 2019 BJP HI Jitegi.",0,0.0,de
31,1,user_746,Madam Swaraji Aapko Mere Shubkamnaya aur Aap Swast Raho Ye mera Dua Hai. Jai Hind,0,0.0,en
31,2,user_755,Saala. Itna sporty avaj aa jaaye toh maan jau bajaj walo ko,0,0.0,other
31,3,user_755,"देखें लाइव : संविधान के डिजिटल संस्करण का विमोचन, पीएम मोदी ने कहा - समय के साथ बदलते हैं मायने http://khabar.ndtv.com/videos/live/channel/ndtvindia",0,0.0,hi
31,4,user_391,Yeh Galat h Cm to muslim bahut bane h Mujhe Jyada to Yaad nahi but Jodhpur ka jo cricket stadium h barakatuallah khan stadium woh rajasthan ke CM ke name se hi H to thats means cm to bane h,0,0.0,other
31,5,user_755,मुंबई वालों लगे हात कप भी ले लो ना खत्म करो IPL सुर्यवंशम देखते है,1,1.0,hi
31,6,user_755,garib admi hai hujuor maaf kar do sahib bhul ho gayee,0,0.0,other
31,7,user_755,Saare milke hmko pagal bna rhe h..... 😂😂,0,0.0,de
31,8,user_391,ऐसा होना ही था आप महतवकासी लोगो का जमवाडा है,0,0.0,hi
31,9,user_755,नमस्ते_जी ॐ नमः शिवाय 🙏🙏 जय_श्री_राम 🙏🌷 जय माता दी - जय श्री हनुमान- सतनाम वाहगुरु - हर हर महादेव🌷 गणपति बप्पा मोरिया 🌷जय श्री झूलेलाल।,0,0.0,hi
31,10,user_148,Kaash 11th 12th padh lete 😂,0,0.0,en
31,11,user_148,तिरुवनंतपुरम: उच्चतम न्यायालय के पूर्व न्यायाधीश मार्कंडेय काटजू ने सोमवार को कहा कि शीर्ष अदालत ने सौम्या मामले में आरोपी को दिए गए मृत्युदंड को आजीवन कारावास में बदलकर गंभीर भूलें कीं और इसकी वजह यह है कि न्यायाधीश लंबित मामलों के भारी बोझ की वजह से मामलों पर ज्यादा समय नहीं दे पाते हैं.,0,0.0,hi
31,12,user_148,भारत बनाम बांग्लादेश: बारिश के चलते दूसरे दिन का खेल शुरू नहीं   #IndiaVsBangladesh,0,0.0,hi
31,13,user_391,Par bhakt kehrahe hai k modi ji ko mila  Fadnavis ne toh twitter par wish bhi kardiya modi ji ko,0,0.0,en
31,14,user_391,Congratulations manoj tiwari ji and entire team of BJP.,0,0.0,en
31,15,user_148,"+91-9815215009 प्रेम-विवाह }}{{ मनचाहा प्यार }}{{ काम-कारोबार }}{{ पति - पत्नी में अनबन }} +91-9815215009 लव मैरिज ,वशीकरण, सौतन दुश्मन छुटकारा ,पति पत्नी अनबन गृहक्लेश ,कर्जा मुक्ति , ,निःसंतान, एक बार फ़ोन जरूर कर Call Now +91-9815215009",0,0.0,hi
31,16,user_746,"अरविंद केजरीवाल को लेकर चुनाव आयोग का महत्वपूर्ण फैसला, केजरीवाल  ना सिर्फ दिल्ली से चुनाव लड़ सकते हैं बल्कि वोट भी दे सकते हैं।  http://khabar.ndtv.com/news/assembly-polls-2015/kejriwal-is-voter-in-delhi-can-fight-delhi-assembly-polls-ec-736597",0,0.0,hi
31,17,user_746,"आइए digital india से जुड़िए  अपने Andriod mobile से   अब RS 15000-50000/महीना कमायें.  बस आपको Advertising करना है.  और कम्पनी आपको हर माह आपके बैंक एकाउंट मे रूपया देगी...  बस आप 9796392313 whatsApp no. पर ""JOIN"" लिख कर send कीजिए.",0,0.0,hi
31,18,user_391,Kattapa ne bahubali ko kyu mara,0,0.0,other
31,19,user_746,पहले बेहतर सिस्टम बनाना होगा सख्त कानून लाना होगा जिससे अकाउंट हैक न हो सके तब कैशलेस होना चाहिए,0,0.0,hi
